Designator,Mid X,Mid Y,Rotation,Layer
C1,25.047349,-14.4,0.0,top
C2,23.347349,-5.0,0.0,top
D1,18.76,-29.61,180.0,top
D2,18.76,-3.77,180.0,top
D3,22.0,-19.52,270.0,top
J1,2.07,-3.44,0.0,bottom
J2,25.3,-39.5,90.0,top
J3,25.3,-50.9,90.0,top
K1,9.61,-7.665,270.0,top
K2,9.68,-33.505,270.0,top
Q1,28.64,-26.83,270.0,top
R1,25.1,-26.0,270.0,top
